NatEmis;Province;Official_Institution_Name;Status;Sector;Type_DoE;Phase_PED;Specialisation;EIDistrict;EICircuit;OwnerLand;OwnerBuild;GIS_Longitude;GIS_Latitude;LMunName;SP_Name;Township_Village;Suburb;Town_City;StreetAddress;Quintile;Registration_Date;NoFeeSchool;Urban_Rural;Learners2023;Educators2023
440101017;FS;IMPUCUKO P/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;THABO MOFUTSANYANA;1;GOVERNMENT;GOVERNMENT;28,32321529;-28,21587089;Dihlabeng;Theronville;BOHLOKONG;BOHLOKONG;BETHLEHEM;1548A MABIZELA STREET, BOHLOKONG, BOHLOKONG, BETHLEHEM, 9702;Q3;NULL;YES;Urban;738;24
440101018;FS;THABANG P/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;THABO MOFUTSANYANA;1;GOVERNMENT;GOVERNMENT;28,32179476;-28,21185145;Dihlabeng;Thorisong;BETHLEHEM;BETHLEHEM;BETHLEHEM;2171 BOSIU STREET , BETHLEHEM, BETHLEHEM, BETHLEHEM, 9701;Q3;NULL;YES;Urban;982;30
440101019;FS;UTOPIA PF/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;THABO MOFUTSANYANA;3;GOVERNMENT;GOVERNMENT;28,28701;-28,173089;Dihlabeng;Bethlehem NU;BETHLEHEM;BETHLEHEM;BETHLEHEM;UTOPIA FARM, BETHLEHEM, BETHLEHEM, BETHLEHEM, 9700;Q1;NULL;YES;Rural;104;4
440101042;FS;ARRAN PF/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;THABO MOFUTSANYANA;1;GOVERNMENT;GOVERNMENT;28,359739;-28,182236;Dihlabeng;Bethlehem NU;BETHLEHEM;BETHLEHEM;BETHLEHEM;ARRAN FARM C/O WARDEN ROAD, BETHLEHEM, BETHLEHEM, BETHLEHEM, 9700;Q1;NULL;YES;Rural;258;9
440101057;FS;DIHLABENG CHRISTIAN PI/S;OPEN;INDEPENDENT;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;THABO MOFUTSANYANA;2;INDEPENDENT;INDEPENDENT;28,42675554;-28,53016889;Dihlabeng;Bethlehem NU;Fouriesburg Road;Fouriesburg Road;CLARENS;Saron Farm, Fouriesburg Road, Fouriesburg Road, CLARENS, 9707;N/A;NULL;NO;Urban;166;14
440101074;FS;HELENA SLABBERTS PF/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;THABO MOFUTSANYANA;2;GOVERNMENT;GOVERNMENT;28,19339921;-28,43817662;Dihlabeng;Fouriesburg NU;;;BETHLEHEM;HELENA FARM, , , BETHLEHEM, 9703;Q1;NULL;YES;Rural;103;4
440101087;FS;MOTSHEPUWA P/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;THABO MOFUTSANYANA;3;GOVERNMENT;GOVERNMENT;28,3170574;-28,22224916;Dihlabeng;Old Location;BOHLOKONG;BOHLOKONG;BETHLEHEM;277 MLANGENI STREET, BOHLOKONG, BOHLOKONG, BETHLEHEM, 9700;Q3;NULL;YES;Urban;755;27
440101089;FS;IMPUMELELO P/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;THABO MOFUTSANYANA;1;GOVERNMENT;GOVERNMENT;28,33208755;-28,20686504;Dihlabeng;Bethlehem SH;Bohlokong;Bohlokong;BETHLEHEM;3306 Nhlabathi Street, Bohlokong, Bohlokong, BETHLEHEM, 9701;Q3;NULL;YES;Urban;1131;33
440101097;FS;REABOKA PF/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;THABO MOFUTSANYANA;3;GOVERNMENT;GOVERNMENT;28,17043854;-28,20080532;Dihlabeng;Bethlehem NU;;;BETHLEHEM;SMALLFONTEIN FARM, , , BETHLEHEM, 9700;Q1;NULL;YES;Rural;106;5
440101102;FS;DUIKFONTEIN PF/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;THABO MOFUTSANYANA;3;GOVERNMENT;GOVERNMENT;28,08787409;-28,26883094;Dihlabeng;Bethlehem NU;;;PAUL ROUX;DUIKFONTEIN FARM, , , PAUL ROUX, 9700;Q1;NULL;YES;Rural;55;3
440101104;FS;LERALLA IF/S;OPEN;PUBLIC;ORDINARY SCHOOL;INTERMEDIATE SCHOOL;ORDINARY SCHOOL;THABO MOFUTSANYANA;2;GOVERNMENT;GOVERNMENT;28,390177;-28,453075;Dihlabeng;Bethlehem NU;CLARENS;CLARENS;BETHLEHEM;MEMIESRUST FARM, CLARENS, CLARENS, BETHLEHEM, 9707;Q1;NULL;YES;Rural;264;10
440101108;FS;THABO-THOKOZA S/S;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;THABO MOFUTSANYANA;1;GOVERNMENT;GOVERNMENT;28,322243;-28,2181439;Dihlabeng;Old Location;BOHLOKONG;BOHLOKONG;BETHLEHEM;1163 B Manye Street, BOHLOKONG, BOHLOKONG, BETHLEHEM, 9702;Q3;NULL;YES;Urban;1008;32
440101119;FS;MATSWATHAKA P/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;THABO MOFUTSANYANA;1;GOVERNMENT;GOVERNMENT;28,32629999;-28,20484679;Dihlabeng;Belmont;Bohlokong;Bohlokong;BETHLEHEM;2812 Shupinyaneng Street, Bohlokong, Bohlokong, BETHLEHEM, 9701;Q3;NULL;YES;Urban;1162;29
440101120;FS;BODIKELA  I/S;OPEN;PUBLIC;ORDINARY SCHOOL;INTERMEDIATE SCHOOL;ORDINARY SCHOOL;THABO MOFUTSANYANA;1;GOVERNMENT;GOVERNMENT;28,32531108;-28,20788973;Dihlabeng;Thorisong;BOHLOKONG;BOHLOKONG;BETHLEHEM;2306 MOKGELE STREET, BOHLOKONG, BOHLOKONG, BETHLEHEM, 9700;Q3;NULL;YES;Urban;930;25
440101138;FS;BETHLEHEM CS/S;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;COMPREHENSIVE;THABO MOFUTSANYANA;1;GOVERNMENT;GOVERNMENT;28,33450741;-28,20255491;Dihlabeng;Bohlokong;BOHLOKONG;BOHLOKONG;BETHLEHEM;3539 NTSHINGILA STREET, BOHLOKONG, BOHLOKONG, BETHLEHEM, 9700;Q1;NULL;YES;Urban;1095;42
440101141;FS;YEDDO PF/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;THABO MOFUTSANYANA;2;GOVERNMENT;GOVERNMENT;28,25471724;-28,43394675;Dihlabeng;Fouriesburg NU;;;BETHLEHEM;YEDDO FARM, , , BETHLEHEM, 9703;Q1;NULL;YES;Rural;67;1
440101171;FS;NTSU S/S;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;THABO MOFUTSANYANA;3;GOVERNMENT;GOVERNMENT;28,29580843;-28,22653075;Dihlabeng;Stafford Hill;MORELIG;MORELIG;BETHLEHEM;28 PIENAAR STREET, MORELIG, MORELIG, BETHLEHEM, 9701;Q4;NULL;NO;Urban;1547;53
440101179;FS;NTHUTE P/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;THABO MOFUTSANYANA;1;GOVERNMENT;GOVERNMENT;28,33645719;-28,19282019;Dihlabeng;Bethlehem SH;BETHLEHEM;BETHLEHEM;BETHLEHEM;6832 Bohlokong, BETHLEHEM, BETHLEHEM, BETHLEHEM, 9702;Q3;NULL;YES;Urban;1176;29
440101183;FS;TOKOLOHO PF/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;THABO MOFUTSANYANA;2;GOVERNMENT;GOVERNMENT;28,11839382;-28,53007094;Dihlabeng;Fouriesburg NU;;;BETHLEHEM;P O BOX 215, , , BETHLEHEM, 9704;Q1;NULL;YES;Rural;21;2
440101190;FS;NKARABENG S/S;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;THABO MOFUTSANYANA;9;GOVERNMENT;GOVERNMENT;28,70267508;-28,33001325;Maluti a Phofung;Kestell SP;KESTELL;KESTELL;KESTELL;1107 TLHOLONG, KESTELL, KESTELL, KESTELL, 9860;Q1;NULL;YES;Urban;993;29
440101192;FS;TIISETSANG S/S;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;THABO MOFUTSANYANA;1;GOVERNMENT;GOVERNMENT;28,32147868;-28,21372273;Dihlabeng;Bethlehem NU;Bohlokong;Bohlokong;BETHLEHEM;1421A Phekolong Street, Bohlokong, Bohlokong, BETHLEHEM, 9701;Q3;NULL;YES;Urban;1154;44
440101194;FS;SEKOKO P/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;THABO MOFUTSANYANA;3;GOVERNMENT;GOVERNMENT;27,96590176;-28,29803949;Dihlabeng;Bethlehem NU;FATENG TSE NTSHO;FATENG TSE NTSHO;PAUL ROUX;414 SCHOOL STREET, FATENG TSE NTSHO, FATENG TSE NTSHO, PAUL ROUX, 9800;Q1;NULL;YES;Urban;928;28
440101195;FS;DIPELANENG P/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;THABO MOFUTSANYANA;9;GOVERNMENT;GOVERNMENT;28,69812899;-28,31838102;Maluti a Phofung;Kestell SP;;;KESTELL;269 NCALA STREET, , , KESTELL, 9860;Q2;NULL;YES;Urban;1142;37
440101197;FS;CLARENS P/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;THABO MOFUTSANYANA;2;GOVERNMENT;GOVERNMENT;28,41569386;-28,51938427;Dihlabeng;Clarens SP;KGUBETSWANA;KGUBETSWANA;CLARENS;388 MALIBAMATSHO STREET, KGUBETSWANA, KGUBETSWANA, CLARENS, 9707;Q3;NULL;YES;Urban;1027;29
440101198;FS;SPITSKRANS PF/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;THABO MOFUTSANYANA;1;GOVERNMENT;GOVERNMENT;28,45060996;-28,35628659;Dihlabeng;Bethlehem NU;FARM   AREA;FARM   AREA;BETHLEHEM;SPITSKRANS FARM, FARM AREA, FARM AREA, BETHLEHEM, 9700;Q1;NULL;YES;Rural;126;6
440101200;FS;LOCH LOMOND PF/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;THABO MOFUTSANYANA;1;GOVERNMENT;GOVERNMENT;28,321178;-28,182255;Dihlabeng;Bethlehem NU;Bohlokong;Bohlokong;BETHLEHEM;Small Grain Farm, Bohlokong, Bohlokong, BETHLEHEM, 9700;Q1;NULL;YES;Rural;490;15
440101224;FS;BOHLOKONG P/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;THABO MOFUTSANYANA;3;GOVERNMENT;GOVERNMENT;28,31591083;-28,22233044;Dihlabeng;Theronville;Bohlokong;Bohlokong;BETHLEHEM;276a Cotzee Street, Bohlokong, Bohlokong, BETHLEHEM, 9701;Q3;NULL;YES;Urban;899;27
440101225;FS;KHANYENG I/S;OPEN;PUBLIC;ORDINARY SCHOOL;INTERMEDIATE SCHOOL;ORDINARY SCHOOL;THABO MOFUTSANYANA;1;GOVERNMENT;GOVERNMENT;28,32169706;-28,22051577;Dihlabeng;Vuka;BOHLOKONG;BOHLOKONG;BETHLEHEM;1093 MANYE STREET, BOHLOKONG, BOHLOKONG, BETHLEHEM, 9701;Q3;NULL;YES;Urban;122;7
440101268;FS;VOORTREKKER S/S;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;COMPREHENSIVE;THABO MOFUTSANYANA;3;GOVERNMENT;GOVERNMENT;28,29766869;-28,23799816;Dihlabeng;Bethlehem NU;Eureka;Eureka;BETHLEHEM;Wesweg, Eureka, Eureka, BETHLEHEM, 9700;Q5;NULL;NO;Urban;755;42
440101269;FS;WITTEBERG S/S;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;THABO MOFUTSANYANA;3;GOVERNMENT;GOVERNMENT;28,31696436;-28,23746698;Dihlabeng;Pretorius Kloof;Jordania;Jordania;BETHLEHEM;Baartmanstraat, Jordania, Jordania, BETHLEHEM, 9700;Q5;NULL;NO;Urban;721;34
440101270;FS;RETIEF C/S;OPEN;PUBLIC;ORDINARY SCHOOL;COMBINED SCHOOL;ORDINARY SCHOOL;THABO MOFUTSANYANA;9;GOVERNMENT;GOVERNMENT;28,69820632;-28,31833019;Maluti a Phofung;Kestell SP;;;KESTELL;WESSELS STREET, , , KESTELL, 9860;Q4;NULL;NO;Urban;959;48
440101273;FS;CLARENS P/S (Town);OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;THABO MOFUTSANYANA;2;GOVERNMENT;GOVERNMENT;28,4155401;-28,51965504;Dihlabeng;Clarens SP;Clarens;Clarens;CLARENS;Malherbe Street, Clarens, Clarens, CLARENS, 9707;Q3;NULL;YES;Urban;551;23
440101276;FS;GRAANVELD P/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;THABO MOFUTSANYANA;3;GOVERNMENT;GOVERNMENT;28,28789269;-28,2165315;Dihlabeng;Groenvoerlande;Môrelig;Môrelig;BETHLEHEM;1 STRAPP STREET, Môrelig, Môrelig, BETHLEHEM, 9700;Q5;NULL;NO;Urban;706;36
440101277;FS;JORDANIA P/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;THABO MOFUTSANYANA;3;GOVERNMENT;GOVERNMENT;28,31567337;-28,24229799;Dihlabeng;Belmont;JORDANIA;JORDANIA;BETHLEHEM;VAN RIEBEECKSTRAAT, JORDANIA, JORDANIA, BETHLEHEM, 9700;Q5;NULL;NO;Urban;887;41
440101280;FS;TRUIDA KESTELL P/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;THABO MOFUTSANYANA;3;GOVERNMENT;GOVERNMENT;28,31046576;-28,23809403;Dihlabeng;Bethlehem NU;;;BETHLEHEM;WESSELSSTR 14 / 14 WESSELS ST, , , BETHLEHEM, 9700;Q4;NULL;NO;Urban;851;42
440101281;FS;BETHLEHEM C/S;OPEN;PUBLIC;ORDINARY SCHOOL;COMBINED SCHOOL;ORDINARY SCHOOL;THABO MOFUTSANYANA;1;GOVERNMENT;GOVERNMENT;28,33266257;-28,21775886;Dihlabeng;Vuka;Bakenpark;Bakenpark;BETHLEHEM;186 Populier Str. , Bakenpark, Bakenpark, BETHLEHEM, 9700;Q4;NULL;NO;Urban;796;28
440101285;FS;TSHEPANO III I/S;OPEN;PUBLIC;ORDINARY SCHOOL;INTERMEDIATE SCHOOL;ORDINARY SCHOOL;THABO MOFUTSANYANA;2;GOVERNMENT;GOVERNMENT;28,19612652;-28,60879063;Dihlabeng;Fouriesburg SP;Mashaeng;Mashaeng;FOURIESBURG;2347 Mashaeng Location, Mashaeng, Mashaeng, FOURIESBURG, 9725;Q1;NULL;YES;Urban;1129;32
440101290;FS;EE MONESE C/S;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;COMPREHENSIVE;THABO MOFUTSANYANA;5;GOVERNMENT;GOVERNMENT;27,63661148;-28,34418248;Setsoto;Senekal SP;TAMBO;TAMBO;SENEKAL;3441 Tambo, TAMBO, TAMBO, SENEKAL, 9600;Q2;NULL;YES;Urban;577;25
440101293;FS;LK NTLABATHI I/S;OPEN;PUBLIC;ORDINARY SCHOOL;INTERMEDIATE SCHOOL;ORDINARY SCHOOL;THABO MOFUTSANYANA;1;GOVERNMENT;GOVERNMENT;28,32050822;-28,21391564;Dihlabeng;Vuka;THERONVILLE;THERONVILLE;BETHLEHEM;1421A PHEKOLONG STREET, THERONVILLE, THERONVILLE, BETHLEHEM, 9700;Q3;NULL;YES;Urban;945;29
440101294;FS;MORITING WA THUTO S/S;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;THABO MOFUTSANYANA;2;GOVERNMENT;GOVERNMENT;28,42069471;-28,52104851;Dihlabeng;Clarens SP;;;CLARENS;732 Malherbe Street, , , CLARENS, 9707;Q2;NULL;YES;Urban;428;15
440203105;FS;WONGALETHU S/S;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;XHARIEP;1;GOVERNMENT;GOVERNMENT;25,977515;-30,506251;Kopanong;Bethulie NU;;;BETHULIE;1047 Jim Fouche', , , BETHULIE, 9992;Q3;NULL;YES;Urban;604;23
440203111;FS;SPRINGFONTEIN  P/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;XHARIEP;2;GOVERNMENT;GOVERNMENT;25,71768116;-30,26076337;Kopanong;Springfontein SP;MAPHODI TOWNSHIP;MAPHODI TOWNSHIP;SPRINGFONTEIN;626 NEW STANDS, MAPHODI TOWNSHIP, MAPHODI TOWNSHIP, SPRINGFONTEIN, 9917;Q2;NULL;YES;Urban;425;19
440203134;FS;LEPHOI P/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;XHARIEP;1;GOVERNMENT;GOVERNMENT;25,98304609;-30,50665739;Kopanong;Bethulie SP;Bethulie;Bethulie;BETHULIE;685 hospitaal street, Bethulie, Bethulie, BETHULIE, 9992;Q2;NULL;YES;Urban;961;34
440203193;FS;SPRINGFONTEIN S/S;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;XHARIEP;2;GOVERNMENT;GOVERNMENT;25,70109552;-30,26122815;Kopanong;Springfontein SP;;;SPRINGFONTEIN;18 Voortrekker Street, , , SPRINGFONTEIN, 9917;Q2;NULL;YES;Urban;465;14
440203200;FS;PELLISSIER C/S;OPEN;PUBLIC;ORDINARY SCHOOL;COMBINED SCHOOL;ORDINARY SCHOOL;XHARIEP;1;GOVERNMENT;GOVERNMENT;25,96727194;-30,49519505;Kopanong;Bethulie SP;;;BETHULIE;VILJOENSTRAAT 2, , , BETHULIE, 9992;Q3;NULL;YES;Urban;539;21
440203228;FS;WILLIAMSVILLE P/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;XHARIEP;2;GOVERNMENT;GOVERNMENT;25,71503688;-30,25023838;Kopanong;Springfontein SP;Williamsville;Williamsville;SPRINGFONTEIN;MAGNOLIASTRAAT, Williamsville, Williamsville, SPRINGFONTEIN, 9917;Q2;NULL;YES;Urban;190;10
440303009;FS;LESEDI P/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOTHEO;4;GOVERNMENT;GOVERNMENT;26,2479363;-29,14818168;Mangaung;Joe Slovo;BOCHABELA LOCATION;BOCHABELA LOCATION;BLOEMFONTEIN;4673 KOKOZELA STREET, BOCHABELA LOCATION, BOCHABELA LOCATION, BLOEMFONTEIN, 9309;Q3;NULL;YES;Urban;728;22
440303011;FS;LEREKO S/S;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;MOTHEO;2;GOVERNMENT;GOVERNMENT;26,23767621;-29,18414601;Mangaung;Kagisanong;Kagisanong;Kagisanong;BLOEMFONTEIN;Monaheng Street 7855, Kagisanong, Kagisanong, BLOEMFONTEIN, 9300;Q3;NULL;YES;Urban;1419;44
440303021;FS;WILLIAMSTRIP PF/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;XHARIEP;2;GOVERNMENT;GOVERNMENT;25,89040222;-29,31797118;Kopanong;Bloemfontein NU;Williamstrip;Williamstrip;BLOEMFONTEIN;Williamstrip, Williamstrip, Williamstrip, BLOEMFONTEIN, 9317;Q1;NULL;YES;Rural;127;4
440303023;FS;ARBEIDSGENOT PF/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOTHEO;3;GOVERNMENT;GOVERNMENT;26,33989769;-29,16720418;Mangaung;Bloemfontein AH;BLOEMSPRUIT;BLOEMSPRUIT;BLOEMFONTEIN;ARBEIDSGENOT FARM, BLOEMSPRUIT, BLOEMSPRUIT, BLOEMFONTEIN, 9301;Q1;NULL;YES;Rural;855;26
440303028;FS;MABOLELA P/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOTHEO;2;GOVERNMENT;GOVERNMENT;26,23621444;-29,17790866;Mangaung;Rocklands;ROCKLANDS;ROCKLANDS;BLOEMFONTEIN;11875 MALEFANE STREET, ROCKLANDS, ROCKLANDS, BLOEMFONTEIN, 9309;Q3;NULL;YES;Urban;520;16
440303032;FS;IKAELELO S/S;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;MOTHEO;2;GOVERNMENT;GOVERNMENT;26,240962;-29,190556;Mangaung;Kagisanong;ROCKLANDS;ROCKLANDS;BLOEMFONTEIN;3051 MOIPOLAI STREET, ROCKLANDS, ROCKLANDS, BLOEMFONTEIN, 9309;Q3;NULL;YES;Urban;1234;37
440303040;FS;SEMAJAN PF/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOTHEO;5;GOVERNMENT;GOVERNMENT;26,333033;-29,059864;Mangaung;Bloemfontein AH;DREYERLAAN STR;DREYERLAAN STR;BLOEMFONTEIN;P O BOX 100677 , DREYERLAAN STR , DREYERLAAN STR , BLOEMFONTEIN, 9325;Q1;NULL;YES;Rural;152;11
440303052;FS;HODISA T/S;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;TECHNICAL SCHOOL;MOTHEO;5;GOVERNMENT;GOVERNMENT;26,23392182;-29,17075065;Mangaung;Rocklands;ROCKLANDS LOCATION;ROCKLANDS LOCATION;BLOEMFONTEIN;420 NTLATI STREET, ROCKLANDS LOCATION, ROCKLANDS LOCATION, BLOEMFONTEIN, 9323;Q3;NULL;YES;Urban;1263;54
440303059;FS;DALUXOLO P/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOTHEO;2;GOVERNMENT;GOVERNMENT;26,23862282;-29,16513458;Mangaung;Rocklands;;;BLOEMFONTEIN;1183 MAMANI STREET, , , BLOEMFONTEIN, 9300;Q3;NULL;YES;Urban;508;17
440303063;FS;TEBELELO P/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOTHEO;2;GOVERNMENT;GOVERNMENT;26,23871854;-29,19170357;Mangaung;Kagisanong;Kagisanong;Kagisanong;BLOEMFONTEIN;14618 Moipolai, Kagisanong, Kagisanong, BLOEMFONTEIN, 9323;Q3;NULL;YES;Urban;582;19
440303065;FS;KGATO P/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOTHEO;2;GOVERNMENT;GOVERNMENT;26,23866172;-29,1932128;Mangaung;Kagisanong;ROCKLANDS;ROCKLANDS;BLOEMFONTEIN;14620 MOIPOLAI STREET, ROCKLANDS , ROCKLANDS , BLOEMFONTEIN, 9309;Q3;NULL;YES;Urban;1269;37
440303070;FS;KAGISHO  CS/S;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;COMPREHENSIVE;MOTHEO;4;GOVERNMENT;GOVERNMENT;26,24706978;-29,15793505;Mangaung;Joe Slovo;PHAHAMENG;PHAHAMENG;BLOEMFONTEIN;6625 MOHAPI STREET, PHAHAMENG, PHAHAMENG, BLOEMFONTEIN, 9300;Q3;NULL;YES;Urban;1913;66
440303078;FS;KGABANE P/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOTHEO;2;GOVERNMENT;GOVERNMENT;26,23651357;-29,176779;Mangaung;Rocklands;Rocklands Location;Rocklands Location;BLOEMFONTEIN;1874 Malefane Street, Rocklands Location, Rocklands Location, BLOEMFONTEIN, 9315;Q3;NULL;YES;Urban;663;21
440303089;FS;TSHOLOHELO P/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOTHEO;2;GOVERNMENT;GOVERNMENT;26,23845531;-29,19847163;Mangaung;Kagisanong;Kagisanong;Kagisanong;BLOEMFONTEIN;10916 Tau street, Kagisanong, Kagisanong, BLOEMFONTEIN, 9323;Q3;NULL;YES;Urban;1375;39
440303102;FS;COMMTECH CS/S;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;COMPREHENSIVE;MOTHEO;2;GOVERNMENT;GOVERNMENT;26,24277808;-29,17716365;Mangaung;MK Square;PHELINDABA;PHELINDABA;BLOEMFONTEIN;10792 SINGONZO STREET, PHELINDABA, PHELINDABA, BLOEMFONTEIN, 9323;Q3;NULL;YES;Urban;1815;65
440303103;FS;NZAME P/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOTHEO;2;GOVERNMENT;GOVERNMENT;26,2431974;-29,18333542;Mangaung;Pelindaba;Phelindaba Location;Phelindaba Location;BLOEMFONTEIN;10792 Makoane Street, Phelindaba Location, Phelindaba Location, BLOEMFONTEIN, 9323;Q3;NULL;YES;Urban;1310;41
440303124;FS;KGOTSOFALO IF/S;OPEN;PUBLIC;ORDINARY SCHOOL;INTERMEDIATE SCHOOL;ORDINARY SCHOOL;MOTHEO;1;GOVERNMENT;GOVERNMENT;26,09146361;-29,4402345;Mangaung;Bloemfontein NU;TIERPOORT;TIERPOORT;BLOEMFONTEIN;TIERPOORT JERUSALEM, TIERPOORT, TIERPOORT, BLOEMFONTEIN, 9325;Q1;NULL;YES;Rural;285;13
440303126;FS;TOKA P/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOTHEO;2;GOVERNMENT;GOVERNMENT;26,25692176;-29,17732305;Mangaung;Freedom Square;Freedom Square;Freedom Square;BLOEMFONTEIN;36022 FREEDOM SQUARE, Freedom Square, Freedom Square, BLOEMFONTEIN, 9323;Q3;NULL;YES;Urban;1040;32
440303128;FS;CALCULUS BLOEMFONTEIN CI/S;OPEN;INDEPENDENT;ORDINARY SCHOOL;COMBINED SCHOOL;ORDINARY SCHOOL;MOTHEO;;INDEPENDENT;INDEPENDENT;26,23606991;-29,11758617;Mangaung;Oos Einde;East End;East End;BLOEMFONTEIN;c/o Loco and Maselspoort Road, East End, East End, BLOEMFONTEIN, 9313;N/A;NULL;NO;Urban;945;44
