NatEmis;Province;Official_Institution_Name;Status;Sector;Type_DoE;Phase_PED;Specialisation;EIDistrict;EICircuit;OwnerLand;OwnerBuild;GIS_Longitude;GIS_Latitude;LMunName;SP_Name;Township_Village;Suburb;Town_City;StreetAddress;Quintile;Registration_Date;NoFeeSchool;Urban_Rural;Learners2023;Educators2023
700110015;GT;DALEVIEW SECONDARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;JOHANNESBURG SOUTH;2;PUBLIC;PUBLIC;27,821641;-26,405821;CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY;ENNERDALE EXT 9;EXT. 9;ENNERDALE;JOHANNESBURG;1, C/O VAN ROOYEN CRESCENT & SAMUEL ROAD, EXT. 9, ENNERDALE, JOHANNESBURG;Q2;NULL;YES;URBAN;1725;43
700110023;GT;ENNERDALE SECONDARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY & TECHNICAL;JOHANNESBURG SOUTH;2;PUBLIC;PUBLIC;27,8232003;-26,41476068;CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY;ENNERDALE EXT 2;ENNERDALE;;JOHANNESBURG;3622, AGAAT STREET, ENNERDALE, , JOHANNESBURG;Q5;NULL;YES;URBAN;1846;69
700110031;GT;LAWLEY PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;JOHANNESBURG SOUTH;2;PUBLIC;PUBLIC;27,81045404;-26,38458534;CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY;LAWLEY EXT 2;ENNERADALE;JOHANNESBURG;JOHANNESBURG;461, 3RD AVENUE, ENNERADALE, JOHANNESBURG, JOHANNESBURG;Q1;NULL;YES;URBAN;2530;66
700110049;GT;POSEIDON ROAD PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;JOHANNESBURG SOUTH;2;PUBLIC;PUBLIC;27,83573731;-26,41025464;CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY;ENNERDALE EXT 3;ENNERDALE;ENNERDALE;JOHANNESBURG;2991, POSEIDON STREET, ENNERDALE, ENNERDALE, JOHANNESBURG;Q5;NULL;NO;URBAN;1553;46
700110056;GT;ALPHA PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;JOHANNESBURG CENTRAL;2;PUBLIC;PUBLIC;27,83307097;-26,31137398;CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY;LENASIA EXT 1;EXTENSION 1;LENASIA;JOHANNESBURG;1, WIDGEON & WEAVERBIRD STREETS, EXTENSION 1, LENASIA, JOHANNESBURG;Q5;NULL;NO;URBAN;924;30
700110064;GT;APEX PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;JOHANNESBURG SOUTH;3;PUBLIC;PUBLIC;27,87104;-26,340427;CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY;LENASIA EXT 10;LENASIA;LENASIA;JOHANNESBURG;245, VOLTA STREET, LENASIA, LENASIA, JOHANNESBURG;Q5;NULL;YES;URBAN;2267;54
700110072;GT;AZARA SECONDARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY & TECHNICAL;JOHANNESBURG SOUTH;3;PUBLIC;PUBLIC;27,8698504;-26,33045573;CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY;LENASIA EXT 9;LENASIA;;JOHANNESBURG;31, CAPELLA STREET, LENASIA, , JOHANNESBURG;Q5;NULL;YES;URBAN;1468;49
700110080;GT;ALOE RIDGE PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;JOHANNESBURG SOUTH;3;PUBLIC;PUBLIC;27,95853389;-26,37897294;MIDVAAL LOCAL MUNICIPALITY;BLIGNAUTSRUS AH;HARTZENBERGFONTEIN;WALKERVILLE;WALKERVILLE;1, PORTION 1 OF FARM 99, HARTZENBERGFONTEIN, WALKERVILLE, WALKERVILLE;Q4;NULL;NO;URBAN;750;28
700110098;GT;FLAMINGO PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;JOHANNESBURG CENTRAL;2;PUBLIC;PUBLIC;27,83466344;-26,33106239;CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY;LENASIA EXT 6;EXTENSION 6;LENASIA;JOHANNESBURG;01, CNR FLAMINGO STREET &GUM CRESCENT, EXTENSION 6, LENASIA, JOHANNESBURG;Q4;NULL;NO;URBAN;1474;47
700110106;GT;GREYVILLE PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;JOHANNESBURG CENTRAL;2;PUBLIC;PUBLIC;27,831869;-26,323692;CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY;LENASIA EXT 2;LENASIA;LENASIA;JOHANNESBURG;88, ANEMONE, LENASIA, LENASIA, JOHANNESBURG;Q5;NULL;NO;URBAN;1329;42
700110114;GT;HARMONY PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;JOHANNESBURG CENTRAL;2;PUBLIC;PUBLIC;27,853134;-26,319475;CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY;LENASIA EXT 5;EXTENSION 5;LENASIA;JOHANNESBURG;5467, ARGON CRESCENT, EXTENSION 5, LENASIA, JOHANNESBURG;Q4;NULL;NO;URBAN;1038;32
700110122;GT;IMPALA CRESCENT PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;JOHANNESBURG CENTRAL;2;PUBLIC;PUBLIC;27,845252;-26,316555;CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY;LENASIA EXT 5;EXT. 5;LENASIA;JOHANNESBURG;19, MANDRILL, EXT. 5, LENASIA, JOHANNESBURG;Q5;NULL;NO;URBAN;1006;37
700110148;GT;LENASIA MODEL PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;JOHANNESBURG CENTRAL;2;PUBLIC;PUBLIC;27,8355781;-26,31379903;CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY;LENASIA EXT 1;EXT 1;LENASIA;JOHANNESBURG;38, HERON, EXT 1, LENASIA, JOHANNESBURG;Q5;NULL;NO;URBAN;931;30
700110155;GT;LENASIA SECONDARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;JOHANNESBURG CENTRAL;2;PUBLIC;PUBLIC;27,82979672;-26,31195073;CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY;LENASIA EXT 1;LENASIA;LENASIA;JOHANNESBURG;2, CNR PENGUIN AND CRANE STREETS, LENASIA, LENASIA, JOHANNESBURG;Q5;NULL;NO;URBAN;1138;42
700110163;GT;SIERRA NEVADA PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;JOHANNESBURG SOUTH;2;PUBLIC;PUBLIC;27,86039;-26,397733;CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY;LENASIA SOUTH EXT 4;EXT 4;LENASIA SOUTH;JOHANNESBURG;70, STELLENBERG, EXT 4, LENASIA SOUTH, JOHANNESBURG;Q4;NULL;NO;URBAN;1194;35
700110171;GT;KIASHA PARK PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;JOHANNESBURG SOUTH;2;PUBLIC;PUBLIC;27,869451;-26,39680389;CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY;LENASIA SOUTH EXT 4;LENASIA SOUTH;LENASIA;JOHANNESBURG;5794, DRAKENSBURG STREET, LENASIA SOUTH, LENASIA, JOHANNESBURG;Q4;NULL;YES;URBAN;1496;37
700110189;GT;LANCASTER PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;JOHANNESBURG SOUTH;2;PUBLIC;PUBLIC;27,8570172;-26,38646829;CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY;LENASIA SOUTH EXT 1;LENASIA SOUTH;LENASIA SOUTH;JOHANNESBURG;1003, LANCASTER STREET, LENASIA SOUTH, LENASIA SOUTH, JOHANNESBURG;Q5;NULL;YES;URBAN;1442;38
700110197;GT;SOUTHVIEW HIGH SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;JOHANNESBURG SOUTH;3;PUBLIC;PUBLIC;27,84962992;-26,37912983;CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY;LENASIA SOUTH SP;LENASIA SOUTH;LENASIA SOUTH;LENASIA SOUTH;1, CNR COSMOS AND VIOLET STREETS, LENASIA SOUTH, LENASIA SOUTH, LENASIA SOUTH;Q5;NULL;YES;URBAN;2047;57
700110205;GT;MADIBA PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;JOHANNESBURG SOUTH;2;PUBLIC;PUBLIC;27,84357431;-26,39483152;CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY;LENASIA SOUTH EXT 2;LENASIA SOUTH;JOHANNESBURG;JOHANNESBURG;2637, HIBISCUS CRESCENT, LENASIA SOUTH, JOHANNESBURG, JOHANNESBURG;Q4;1996-07-05 00:00:00.000;YES;URBAN;1164;39
700110213;GT;LENASIA SOUTH SECONDARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;JOHANNESBURG SOUTH;2;PUBLIC;PUBLIC;27,85478602;-26,38779522;CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY;LENASIA SOUTH EXT 1;KIASHA PARK;LENASIA SOUTH;JOHANNESBURG;34, CORNER IVY & SHEFFIELD ROAD, KIASHA PARK, LENASIA SOUTH, JOHANNESBURG;Q5;NULL;NO;URBAN;1649;56
700110239;GT;LIBRA PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;JOHANNESBURG CENTRAL;2;PUBLIC;PUBLIC;27,859682;-26,326903;CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY;LENASIA EXT 8;EXT. 8;LENASIA;JOHANNESBURG;7384, KABELJOU, EXT. 8, LENASIA, JOHANNESBURG;Q5;NULL;NO;URBAN;968;34
700110247;GT;MH JOOSUB TECHNICAL SECONDARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY & TECHNICAL;JOHANNESBURG CENTRAL;2;PUBLIC;PUBLIC;27,828668;-26,32825;CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY;LENASIA EXT 6;EXTENSION 4;LENASIA;JOHANNESBURG;50, BAMBOO STREET, EXTENSION 4, LENASIA, JOHANNESBURG;Q4;NULL;YES;URBAN;1184;41
700110262;GT;NIRVANA SECONDARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;JOHANNESBURG CENTRAL;2;PUBLIC;PUBLIC;27,842458;-26,326383;CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY;LENASIA EXT 3;LENASIA;JOHANNESBURG;JOHANNESBURG;1, CNR WILLOW AND IVY STREET, LENASIA, JOHANNESBURG, JOHANNESBURG;Q5;1996-07-08 00:00:00.000;NO;URBAN;1155;38
700110270;GT;PARK PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;JOHANNESBURG CENTRAL;2;PUBLIC;PUBLIC;27,83328573;-26,31819965;CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY;LENASIA EXT 1;EXTENSION1;LENASIA;JOHANNESBURG;2290, CONDOR AVENUE, EXTENSION1, LENASIA, JOHANNESBURG;Q5;NULL;NO;URBAN;1228;41
700110288;GT;PARKSIDE PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;JOHANNESBURG SOUTH;2;PUBLIC;PUBLIC;27,84592786;-26,38411048;CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY;LENASIA SOUTH SP;LENASIA SOUTH;LENASIA;JOHANNESBURG;1724, HAWK CRESCENT, LENASIA SOUTH, LENASIA, JOHANNESBURG;Q5;NULL;NO;URBAN;1275;36
700110296;GT;PENTAROSA PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;JOHANNESBURG CENTRAL;2;PUBLIC;PUBLIC;27,850323;-26,320896;CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY;LENASIA EXT 5;LENASIA;JOHANNESBURG;JOHANNESBURG;5769, MARMER &TURKOOIS AVE, LENASIA, JOHANNESBURG, JOHANNESBURG;Q4;1996-07-05 00:00:00.000;NO;URBAN;952;34
700110304;GT;PROGRESS PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;JOHANNESBURG CENTRAL;2;PUBLIC;PUBLIC;27,84453855;-26,3240661;CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY;LENASIA EXT 3;LENASIA;JOHANNESBURG;JOHANNESBURG;3997, PROTEA AVENUE, LENASIA, JOHANNESBURG, JOHANNESBURG;Q5;NULL;NO;URBAN;911;29
700110312;GT;SHARICREST PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;JOHANNESBURG SOUTH;3;PUBLIC;PUBLIC;27,862078;-26,343127;CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY;LENASIA EXT 10;LENASIA;LENASIA;JOHANNESBURG;138, CNR. SHARI & VOLTA, LENASIA, LENASIA, JOHANNESBURG;Q5;NULL;YES;URBAN;969;27
700110320;GT;TOPAZ SECONDARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;JOHANNESBURG CENTRAL;2;PUBLIC;PUBLIC;27,851472;-26,323226;CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY;LENASIA EXT 7;LENASIA;LENASIA;JOHANNESBURG;7149, TOPAAZ STREET, LENASIA, LENASIA, JOHANNESBURG;Q5;1996-07-05 00:00:00.000;NO;URBAN;1108;42
700110338;GT;TRINITY SECONDARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;JOHANNESBURG CENTRAL;2;PUBLIC;PUBLIC;27,841581;-26,314049;CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY;LENASIA EXT 5;EXT 5;LENASIA;JOHANNESBURG;5466, GIRAFFE AVE, EXT 5, LENASIA, JOHANNESBURG;Q5;NULL;NO;URBAN;1435;49
700110346;GT;ZODIAC PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;JOHANNESBURG SOUTH;3;PUBLIC;PUBLIC;27,87360568;-26,33253827;CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY;LENASIA EXT 9;LENASIA EXT 9;LENASIA;JOHANNESBURG;7944, SCORPIO DRVIE, LENASIA EXT 9, LENASIA, JOHANNESBURG;Q5;NULL;NO;URBAN;1252;34
700110379;GT;COVENANT COLLEGE;OPEN;INDEPENDENT;ORDINARY SCHOOL;COMBINED SCHOOL;ORDINARY SCHOOL;JOHANNESBURG SOUTH;3;INDEPENDENT;INDEPENDENT;28,046362;-26,316257;CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY;RISIPARK AH;;RISPARK;JOHANNESBURG;57, SUMMIT DRIVE, , RISPARK, JOHANNESBURG;N/A;NULL;NO;RURAL;479;42
700110395;GT;GLENANDA PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;JOHANNESBURG SOUTH;3;PUBLIC;PUBLIC;28,03994082;-26,27377818;CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY;GLENANDA;GLENANDA;JOHANNESBURG;JOHANNESBURG;1, CNR GLEN AND EDENDALE ROAD, GLENANDA, JOHANNESBURG, JOHANNESBURG;Q5;NULL;NO;URBAN;1258;50
700110403;GT;GLENVISTA HIGH SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;JOHANNESBURG SOUTH;3;PUBLIC;PUBLIC;28,05145598;-26,29208502;CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY;MULBARTON;MULBARTON;JOHANNESBURG;JOHANNESBURG;1, THE BROADS, MULBARTON, JOHANNESBURG, JOHANNESBURG;Q5;NULL;NO;URBAN;1694;64
700110429;GT;HARVEST CHRISTIAN SCHOOL;OPEN;INDEPENDENT;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;JOHANNESBURG SOUTH;3;INDEPENDENT;INDEPENDENT;28,05202786;-26,29772724;CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY;MULBARTON;;MULBARTON;JOHANNESBURG;2, TEHORE STREET, , MULBARTON, JOHANNESBURG;N/A;NULL;NO;URBAN;207;15
700110460;GT;LAERSKOOL DANIE THERON;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;JOHANNESBURG SOUTH;3;PUBLIC;PUBLIC;28,00427609;-26,31674699;CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY;ALVEDA;KIBLER PARK;;JOHANNESBURG;77, GORDON ROAD, KIBLER PARK, , JOHANNESBURG;Q5;NULL;NO;URBAN;903;29
700110478;GT;MONDEOR PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;JOHANNESBURG CENTRAL;1;PUBLIC;PUBLIC;28,00345354;-26,27699703;CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY;MONDEOR;MONDEOR;MONDEOR;JOHANNESBURG;92, ORMONDE DRIVE, MONDEOR, MONDEOR, JOHANNESBURG;Q5;NULL;NO;URBAN;1103;41
700110486;GT;MULBARTON PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;JOHANNESBURG SOUTH;3;PUBLIC;PUBLIC;28,0605843;-26,30101444;CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY;MULBARTON;MULBARTON;;JOHANNESBURG;16, ARCHIBALD DRIVE, MULBARTON, , JOHANNESBURG;Q5;NULL;NO;URBAN;1118;39
700110510;GT;KWADEDANGENDLALE SECONDARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;JOHANNESBURG CENTRAL;6;PUBLIC;PUBLIC;27,844244;-26,234613;CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY;ZOLA;ZOLA NORTH;SOWETO;JOHANNESBURG;1240, BHEDLA STREET, ZOLA NORTH, SOWETO, JOHANNESBURG;Q3;NULL;YES;URBAN;1287;47
700110528;GT;ATAMELANG PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;JOHANNESBURG CENTRAL;4;PUBLIC;PUBLIC;27,82286211;-26,25067484;CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY;NALEDI EXT 1;;NALEDI;JOHANNESBURG;48, KGAREBE, , NALEDI, JOHANNESBURG;Q4;1996-07-05 00:00:00.000;YES;URBAN;414;18
700110536;GT;AURORA GIRLS HIGH SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;JOHANNESBURG CENTRAL;6;PUBLIC;PUBLIC;27,84772736;-26,23880649;CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY;ZOLA;ZOLA;SOWETO;SOWETO;1764, CNR ZICI & BENDILE STREET, ZOLA, SOWETO, SOWETO;Q3;NULL;YES;URBAN;950;34
700110544;GT;BAFIKILE PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;JOHANNESBURG CENTRAL;3;PUBLIC;PUBLIC;27,86827536;-26,27111351;CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY;SENAOANE;SENAOAONE;SOWETO;SOWETO;863, SHEZI STREET, SENAOAONE, SOWETO, SOWETO;Q4;NULL;YES;URBAN;229;9
700110551;GT;BASANI PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;JOHANNESBURG CENTRAL;3;PUBLIC;PUBLIC;27,854864;-26,278963;CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY;CHIAWELO EXT 2;CHIAWELO;SOWETO;JOHANNESBURG;1781, MHINGA STREET, CHIAWELO, SOWETO, JOHANNESBURG;Q4;1996-07-05 00:00:00.000;YES;URBAN;406;14
700110577;GT;BUSISIWE PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;JOHANNESBURG CENTRAL;4;PUBLIC;PUBLIC;27,83303579;-26,24564331;CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY;ZOLA;ZOLA;SOWETO;JOHANNESBURG;1854, SEHOOLE, ZOLA, SOWETO, JOHANNESBURG;Q3;NULL;YES;URBAN;363;17
700110585;GT;DIKGABANE PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;JOHANNESBURG CENTRAL;3;PUBLIC;PUBLIC;27,84738043;-26,27931944;CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY;CHIAWELO EXT 3;CHIAWELO EXT 3;SOWETO;JOHANNESBURG;239, MOSU, CHIAWELO EXT 3, SOWETO, JOHANNESBURG;Q4;NULL;YES;URBAN;978;31
700110593;GT;DIODI PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;JOHANNESBURG CENTRAL;5;PUBLIC;PUBLIC;27,85153588;-26,26540463;CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY;MAPETLA;MAPETLA;SOWETO;JOHANNESBURG;886, RALEKGETHO, MAPETLA, SOWETO, JOHANNESBURG;Q4;NULL;YES;URBAN;862;29
700110601;GT;DR BW VILAKAZI SECONDARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;JOHANNESBURG CENTRAL;4;PUBLIC;PUBLIC;27,83082424;-26,23844416;CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY;ZOLA;ZOLA NORTH;SOWETO;JOHANNESBURG;277, MATHEBULA, ZOLA NORTH, SOWETO, JOHANNESBURG;Q3;NULL;YES;URBAN;843;30
700110619;GT;EBUHLENI PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;JOHANNESBURG CENTRAL;4;PUBLIC;PUBLIC;27,82708563;-26,24626752;CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY;EMDENI;EMDENI;SOWETO;JOHANNESBURG;1026, THEMBALIHLE STREET, EMDENI, SOWETO, JOHANNESBURG;Q4;NULL;YES;URBAN;1188;40
700110627;GT;ELSIE NGIDI PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;JOHANNESBURG CENTRAL;3;PUBLIC;PUBLIC;27,85182172;-26,28174814;CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY;CHIAWELO EXT 3;CHIAWELO;SOWETO;JOHANNESBURG;432, TSHITHUTHUNE, CHIAWELO, SOWETO, JOHANNESBURG;Q4;NULL;YES;URBAN;1113;36
700110635;GT;EMAWENI PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;JOHANNESBURG CENTRAL;3;PUBLIC;PUBLIC;27,86273218;-26,27145208;CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY;SENAOANE;SENAOANE;SOWETO;JOHANNESBURG;360, INGAGANE, SENAOANE, SOWETO, JOHANNESBURG;Q3;NULL;YES;URBAN;187;10
700110643;GT;EMDENI SECONDARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;JOHANNESBURG CENTRAL;4;PUBLIC;PUBLIC;27,81372218;-26,24758057;CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY;EMDENI;EMDENI EXT;SOWETO;JOHANNESBURG;1817, ZAMUKULUNGISA STREET, EMDENI EXT, SOWETO, JOHANNESBURG;Q4;NULL;YES;URBAN;1040;29
700110650;GT;EMSENI PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;JOHANNESBURG CENTRAL;4;PUBLIC;PUBLIC;27,81486121;-26,24815919;CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY;EMDENI;EMDENI SOUTH;SOWETO;JOHANNESBURG;1816, ZAMUKULUNGISA, EMDENI SOUTH, SOWETO, JOHANNESBURG;Q4;NULL;YES;URBAN;417;17
700110668;GT;ENKANYEZINI PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;JOHANNESBURG CENTRAL;5;PUBLIC;PUBLIC;27,85664697;-26,26791293;CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY;PHIRI;SOWETO;SOWETO;SOWETO;157, RALEBATHA STREET, SOWETO, SOWETO, SOWETO;Q3;NULL;YES;URBAN;281;9
700110676;GT;ESITHEBENI PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;JOHANNESBURG CENTRAL;4;PUBLIC;PUBLIC;27,84203439;-26,24678074;CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY;ZOLA;ZOLA SOUTH;SOWETO;JOHANNESBURG;2446, TSHAWE, ZOLA SOUTH, SOWETO, JOHANNESBURG;Q3;NULL;YES;URBAN;868;29
700110684;GT;EZIBUKWENI PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;JOHANNESBURG CENTRAL;4;PUBLIC;PUBLIC;27,8326563;-26,23747187;CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY;ZOLA;ZOLA 3;SOWETO;JOHANNESBURG;277, NJONGO STREET, ZOLA 3, SOWETO, JOHANNESBURG;Q3;1996-07-05 00:00:00.000;YES;URBAN;255;11
