NatEmis;Province;Official_Institution_Name;Status;Sector;Type_DoE;Phase_PED;Specialisation;EIDistrict;EICircuit;OwnerLand;OwnerBuild;GIS_Longitude;GIS_Latitude;LMunName;SP_Name;Township_Village;Suburb;Town_City;StreetAddress;Quintile;Registration_Date;NoFeeSchool;Urban_Rural;Learners2023;Educators2023
300017003;NC;SHEKINAH INTERMEDIATE SCHOOL;OPEN;INDEPENDENT;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;FRANCES BAARD (FB);;CHURCH;INDEPENDENT;;;SOL PLAATJIE LOCAL MUNICIPALITY;.;.;HOMEVALE;KIMBERLEY;1 TH STREET, HOMEVALE, KIMBERLEY, 8301;N/A;;NO;URBAN;290;16
300017201;NC;ER MOCWALEDI INTERMEDIATE SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;INTERMEDIATE SCHOOL;ORDINARY SCHOOL;FRANCES BAARD (FB);;DOE NORTHERN CAPE;PUBLIC;-27,79099;24,71604;PHOKWANE LOCAL MUNICIPALITY;HARTSWATER NU;.;.;HARTSWATER;615 G PIET STRYDOM MAIN ROAD HARTSWATER, 8570;Q2;;NO; RURAL;755;26
300017202;NC;LAERSKOOL HARTSWATER;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;FRANCES BAARD (FB);;DOE NORTHERN CAPE;PUBLIC;-27,75091;24,80396;PHOKWANE LOCAL MUNICIPALITY;.;.;.;HARTSWATER;JAN VILJOEN STREET HARTSWATER, 8570;Q4;;NO;RURAL;745;31
300017203;NC;LAERSKOOL WARRENTON;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;FRANCES BAARD (FB);;DOE NORTHERN CAPE;PUBLIC;-28,10999;24,85123;MAGARENG LOCAL MUNICIPALITY;.;.;.;WARRENTON;STRUWIG STREET, MAGARENG, WARRENTON, 8530;Q4;;NO;RURAL;260;12
300017208;NC;REALEBOGA INTERMEDIATE SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;FRANCES BAARD (FB);;FARM;PUBLIC;-28,02456;24,69829;MAGARENG LOCAL MUNICIPALITY;WARRENTON NU;.;HARTSVALLEI;JAN KEMPDORP;BEN ROUSSOUW ROAD, HARTSVALEI, JAN KEMPDORP, 8550;Q3;;NO; RURAL;275;11
300017210;NC;SETSABELO PRIMARY FARM SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;FRANCES BAARD (FB);;FARM;INDEPENDENT;-28,1638;24,47566;SOL PLAATJIE LOCAL MUNICIPALITY;BARKLY WEST NU;.;MANKURWANE;KIMBERLEY;SPITSKOP KIMBERLEY, 8345;Q1;;YES;RURAL;47;4
300017213;NC;TLHATLOGANG INTERMEDIATE;OPEN;PUBLIC;ORDINARY SCHOOL;INTERMEDIATE SCHOOL;ORDINARY SCHOOL;FRANCES BAARD (FB);;DOE NORTHERN CAPE;PUBLIC;-28,12521;24,85625;MAGARENG LOCAL MUNICIPALITY;.;IKHUTSENG;.;WARRENTON;960 MOLEFE STREET, IKHUTSENG, WARRENTON, 8530;Q2;;YES;RURAL;969;30
300017214;NC;VALSPAN INTERMEDIATE SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;FRANCES BAARD (FB);;DOE NORTHERN CAPE;PUBLIC;-27,91637;24,81693;PHOKWANE LOCAL MUNICIPALITY;ANDALUSIA PARK;.;VALSPAN;JAN KEMPDORP;1275 CWAILE AVENUE, VALSPAN, JAN KEMPDORP, 8550;Q3;;NO;RURAL;1196;36
300017215;NC;WARRENTON PUBLIC PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;FRANCES BAARD (FB);;DOE NORTHERN CAPE;PUBLIC;-28,1263;24,85468;MAGARENG LOCAL MUNICIPALITY;.;IKHUTSENG;.;WARRENTON;280 MOLEFE STREET, IKHUTSENG WARRENTON, WARRENTON, 8530;Q2;;YES;RURAL;996;31
300017220;NC;REAIPELA INTERMEDIATE SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;INTERMEDIATE SCHOOL;ORDINARY SCHOOL;FRANCES BAARD (FB);;FARM;PUBLIC;-27,60945;24,78162;PHOKWANE LOCAL MUNICIPALITY;.;MAGOGONG;.;HARTSWATER;44713485 PLOT, FARMING AREA, MAGOGONG, HARTSWATER, 8575;Q3;;NO;RURAL;748;26
300017222;NC;LEKHADUNG PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;FRANCES BAARD (FB);;FARM;PUBLIC;-27,75665;24,27916;DIKGATLONG LOCAL MUNICIPALITY;PHOKWANI NU;EIERFONTEIN FARM;.;REIVILO;EIERFONTEIN FARM, EIERFONTEIN, REIVILLO, 8595;Q1;;YES; RURAL;41;4
300017223;NC;ROLIHLAHLA INTERMEDIATE SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;INTERMEDIATE SCHOOL;ORDINARY SCHOOL;FRANCES BAARD (FB);;DOE NORTHERN CAPE;PUBLIC;-28,13109;24,65659;MAGARENG LOCAL MUNICIPALITY;.;IKHUTSENG;.;WARRENTON;1859 LESHEBE STREET, IKHUTSENG, WARRENTON, 8530;Q1;;YES;RURAL;997;34
300017224;NC;JAN KEMPDORP PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;FRANCES BAARD (FB);;DOE NORTHERN CAPE;PUBLIC;-27,91313;24,81549;PHOKWANE LOCAL MUNICIPALITY;.;VALSPAN;VALSPAN;JAN KEMPDORP;12 S. RAMAKATSA STREET JAN KEMPDORP, 8550;Q1;;YES;RURAL;1085;33
300017225;NC;FUTURUM AKADEMIE;OPEN;INDEPENDENT;ORDINARY SCHOOL;INTERMEDIATE SCHOOL;UNKNOWN;FRANCES BAARD (FB);;INDEPENDENT;INDEPENDENT;;;PHOKWANE LOCAL MUNICIPALITY;.;TADCASTER;.;TADCASTER;N18 TADCASTER 8560;N/A;;NO;UNKNOWN;268;25
300017301;NC;EENDRAG (CVO) INTERMEDIÊRE SKOOL;OPEN;INDEPENDENT;ORDINARY SCHOOL;COMBINED SCHOOL;ORDINARY SCHOOL;FRANCES BAARD (FB);;DOE NORTHERN CAPE;PUBLIC;-27,91768;24,85372;PHOKWANE LOCAL MUNICIPALITY;.;.;.;JAN KEMPDORP;SANDROCK STREET JAN KEMPDORP, 8550;N/A;;NO;RURAL;23;7
300017303;NC;CW KIES INTERMEDIÊRE SKOOL;OPEN;PUBLIC;ORDINARY SCHOOL;INTERMEDIATE SCHOOL;ORDINARY SCHOOL;FRANCES BAARD (FB);;DOE NORTHERN CAPE;PUBLIC;-27,74008;24,80965;PHOKWANE LOCAL MUNICIPALITY;.;.;BONITA PARK;HARTSWATER;984 PETUNIA ROAD, BONITA PARK, HARTSWATER, 8570;Q3;;NO;RURAL;648;23
300017304;NC;VAALHARTS GEKOMBINEERDE SKOOL;OPEN;PUBLIC;ORDINARY SCHOOL;COMBINED SCHOOL;ORDINARY SCHOOL;FRANCES BAARD (FB);;DOE NORTHERN CAPE;PUBLIC;-27,90993;24,81166;PHOKWANE LOCAL MUNICIPALITY;ANDALUSIA PARK;.;ANDALUSIAPARK;JAN KEMPDORP;6 JAKARANDA AVENUE, ANDALUSIA PARK, JAN KEMPDORP, 8550;Q1;;YES;RURAL;902;32
300017305;NC;WARRENVALE COMBINED SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;COMBINED SCHOOL;ORDINARY SCHOOL;FRANCES BAARD (FB);;DOE NORTHERN CAPE;PUBLIC;-28,10329;24,8714;MAGARENG LOCAL MUNICIPALITY;WARRENVALE;.;WARRENVALE;WARRENTON;34 EERSTE STREET, WARRENVALE, WARRENTON, 8530;Q2;;YES;RURAL;778;25
300017306;NC;BANKSDRIF SECONDARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;FRANCES BAARD (FB);;DOE NORTHERN CAPE;PUBLIC;-27,71937;24,80923;PHOKWANE LOCAL MUNICIPALITY;.;.;.;HARTSWATER;WATER AFFAIRS MEN'S HOSTEL HARTSWATER, 8570;Q1;;YES;RURAL;549;23
300017401;NC;HOËRSKOOL HARTSWATER;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;FRANCES BAARD (FB);;DOE NORTHERN CAPE;PUBLIC;-27,75399;24,80122;PHOKWANE LOCAL MUNICIPALITY;.;.;.;HARTSWATER;D. F MALAN STREET HARTSWATER, 8570;Q4;;NO;RURAL;487;23
300017402;NC;HOËRSKOOL VAALHARTS;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;FRANCES BAARD (FB);;DOE NORTHERN CAPE;PUBLIC;-27,91222;24,84136;PHOKWANE LOCAL MUNICIPALITY;HARTSWATER NU;.;.;JAN KEMPDORP;VAN RIEBEEK AVENUE JAN KEMPDORP, 8550;Q5;;NO;RURAL;243;14
300017403;NC;HOËRSKOOL WARRENTON;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;FRANCES BAARD (FB);;DOE NORTHERN CAPE;PUBLIC;-28,10927;24,85156;MAGARENG LOCAL MUNICIPALITY;.;.;.;WARRENTON;STRUWIG STREET WARRENTON, 8530;Q4;;NO;RURAL;124;9
300017404;NC;MOGOMOTSI SECONDARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;FRANCES BAARD (FB);;DOE NORTHERN CAPE;PUBLIC;-28,12971;24,85573;MAGARENG LOCAL MUNICIPALITY;.;IKHUTSENG;.;WARRENTON;587 MODIRAPULA STREET, IKHUTSENG, WARRENTON, 8530;Q1;;YES;RURAL;1031;36
300017405;NC;TLHWAHALANG SECONDARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;FRANCES BAARD (FB);;DOE NORTHERN CAPE;PUBLIC;-27,91922;24,81834;PHOKWANE LOCAL MUNICIPALITY;VAALHARTS NEDERSETTING;.;VALSPAN;JAN KEMPDORP;486 R. NKOMO AVENUE, VALSPAN, JAN KEMPDORP, 8550;Q1;;YES;RURAL;1298;42
300017407;NC;FLOORS HIGH SCHOOL NR 2;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;FRANCES BAARD (FB);;DOE NORTHERN CAPE;PUBLIC;;;SOL PLAATJIE LOCAL MUNICIPALITY;.;.;FLORIANVILLE;KIMBERLEY;MAPLE ROAD8301;Q3;;NO;UNKNOWN;704;23
300017408;NC;KIMBERLEY CHRISTIAN SCHOOL;OPEN;INDEPENDENT;ORDINARY SCHOOL;COMBINED SCHOOL;UNKNOWN;FRANCES BAARD (FB);;INDEPENDENT;INDEPENDENT;;;SOL PLAATJIE LOCAL MUNICIPALITY;.;SANCTUARY FARM;DISCOBOLOS;KIMBERLEY;SANCTUARY FARM KIMBERLEY 8301;N/A;;NO;UNKNOWN;26;3
300017409;NC;VALSPAN HIGH SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;FRANCES BAARD (FB);;DOE NORTHERN CAPE;PUBLIC;;;PHOKWANE LOCAL MUNICIPALITY;.;.;JAN KEMPDORP;JAN KEMPDORP;3188 MASAKENG;Q3;;NO;UNKNOWN;772;26
300021101;NC;DE AAR JUNIOR PRIMÊRE SKOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;PIXLEY KA SEME (PXL);;DOE NORTHERN CAPE;PUBLIC;-30,64521;24,00407;EMTHANJENI LOCAL MUNICIPALITY;.;.;.;DE AAR;OXFORD STREET DE AAR, 7000;Q5;;NO;RURAL;420;16
300021201;NC;ALPHA PRIMÊRE SKOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;PIXLEY KA SEME (PXL);;DOE NORTHERN CAPE;PUBLIC;-30,64963;24,02511;EMTHANJENI LOCAL MUNICIPALITY;SUNRISE;HAPPY VALLEY;.;DE AAR;RAND STREET, HAPPY VALLEY, DE AAR, 7000;Q2;;YES;RURAL;1087;40
300021202;NC;EMTHANJENI PUBLIC PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;PIXLEY KA SEME (PXL);;DOE NORTHERN CAPE;PUBLIC;-30,67024;24,02775;EMTHANJENI LOCAL MUNICIPALITY;.;NONZWAKAZI LOCATION;.;DE AAR;8 EIGHTH STREET, NONZWAKAZI, DE AAR, 7000;Q3;;NO;RURAL;447;14
300021203;NC;HAYES PRIMÊRE SKOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;PIXLEY KA SEME (PXL);;CHURCH;INDEPENDENT;-30,39112;24,10493;EMTHANJENI LOCAL MUNICIPALITY;DE AAR NU;.;.;DE AAR;HOUTKRAAL FARM, HOUTKRAAL, DE AAR, 7000;Q1;;YES;RURAL;77;3
300021204;NC;KAREEVILLE PRIMÊRE SKOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;PIXLEY KA SEME (PXL);;DOE NORTHERN CAPE;PUBLIC;-30,6475;24,034;EMTHANJENI LOCAL MUNICIPALITY;KAREENVILLE;.;KAREEVILLE;DE AAR;CEDER STREET, KAREEVILLE, DE AAR, 7000;Q2;;YES;RURAL;801;27
300021205;NC;KEURTJIEKLOOF PRIMÊRE SKOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;PIXLEY KA SEME (PXL);;DOE NORTHERN CAPE;PUBLIC;-30,01124;24,72897;RENOSTERBERG LOCAL MUNICPALITY;.;.;KEURTJIEKLOOF;VANDERKLOOF;LELIE STREET, KEURTJIEKLOOF, VANDERKLOOF, 8771;Q2;;NO;RURAL;121;6
300021207;NC;LAERSKOOL DE AAR;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;PIXLEY KA SEME (PXL);;DOE NORTHERN CAPE;PUBLIC;-30,65784;24,00188;EMTHANJENI LOCAL MUNICIPALITY;NAMAKWALAND NU;.;.;DE AAR;VAN DER MERWE STREET DE AAR, 7000;Q5;;NO;RURAL;408;20
300021208;NC;PHILLIPSTOWN HOËRSKOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;PIXLEY KA SEME (PXL);;DOE NORTHERN CAPE;PUBLIC;-30,43755;24,46786;RENOSTERBERG LOCAL MUNICPALITY;.;.;.;PHILLIPSTOWN;58 SHORT STREET, PHILIPSTOWN, PHILLIPSTOWN, 8795;Q1;;YES;RURAL;232;11
300021211;NC;ST JOHNS (RC) PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;PIXLEY KA SEME (PXL);;CHURCH;PUBLIC;-30,65755;24,02221;EMTHANJENI LOCAL MUNICIPALITY;LEEUWENHOF;MALAY CAMP;.;DE AAR;WENTWORTH STREET, MALAYCAMP, DE AAR, 7000;Q1;;YES;RURAL;1088;33
300021212;NC;WILLIE THERON PRIMÊRE SKOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;PIXLEY KA SEME (PXL);;DOE NORTHERN CAPE;PUBLIC;-30,64841;24,0188;EMTHANJENI LOCAL MUNICIPALITY;LEEUWENHOF;.;OLIVE SCHREINER;DE AAR;WENTWORTH STREET, SUNRISE, DE AAR, 7000;Q2;;NO;RURAL;326;14
300021213;NC;ZINGISANI PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;PIXLEY KA SEME (PXL);;DOE NORTHERN CAPE;PUBLIC;-30,66952;24,02596;EMTHANJENI LOCAL MUNICIPALITY;.;NONZWAKAZI LOCATION;.;DE AAR;8 TH STREET, NONZWAKAZI, DE AAR, 7000;Q3;;NO;RURAL;489;15
300021303;NC;ORANIA CVO GEKOMBINEERDE SKOOL;OPEN;INDEPENDENT;ORDINARY SCHOOL;COMBINED SCHOOL;UNKNOWN;PIXLEY KA SEME (PXL);;INDEPENDENT;INDEPENDENT;-29,823;24,4125;THEMBELIHLE LOCAL MUNICIPALITY;.;.;KLEINGELUK;ORANIA;CVO RYLAAN ORANIA 8752;N/A;;NO; RURAL;446;32
300021304;NC;PETRUSVILLE PRIMÊRE SKOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;PIXLEY KA SEME (PXL);;DOE NORTHERN CAPE;PUBLIC;-30,03017;24,66956;RENOSTERBERG LOCAL MUNICPALITY;.;.;.;PETRUSVILLE;A5 BOTHA AVENUE, UITSIG, PETRUSVILLE, 8770;Q2;;YES;RURAL;710;23
300021305;NC;PHILIPSTOWN PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;PIXLEY KA SEME (PXL);;DOE NORTHERN CAPE;PUBLIC;-30,42033;24,46167;RENOSTERBERG LOCAL MUNICPALITY;.;LUKHANYISWENI TOWNSHIP;.;PHILLIPSTOWN;MATHANZIMA STREET, LUKHANYISWENI, PHILLIPSTOWN, 8795;Q1;;YES;RURAL;131;6
300021306;NC;PHILIPVALE PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;PIXLEY KA SEME (PXL);;DOE NORTHERN CAPE;PUBLIC;-30,43208;24,46847;RENOSTERBERG LOCAL MUNICPALITY;PHILLIPSTOWN NU;.;.;PHILLIPSTOWN;THIRD STREET, PHILIPVALE, PHILLIPSTOWN, 8795;Q2;;NO;RURAL;545;21
300021307;NC;VISISANI PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;PIXLEY KA SEME (PXL);;DOE NORTHERN CAPE;PUBLIC;-30,07619;24,67382;RENOSTERBERG LOCAL MUNICPALITY;.;THEMBINKOSI;.;PETRUSVILLE;HUGO STREET, PETRUSVILLE, PHILLIPSTOWN, 8770;Q1;;YES;RURAL;377;13
300021308;NC;VOLKSKOOL ORANIA GEKOMBINEERD;OPEN;INDEPENDENT;ORDINARY SCHOOL;COMBINED SCHOOL;UNKNOWN;PIXLEY KA SEME (PXL);;INDEPENDENT;INDEPENDENT;-29,81308;24,41415;RENOSTERBERG LOCAL MUNICPALITY;.;.;.;ORANIA;151 PÊRELLAAN ORANIA 8752;N/A;;NO;RURAL;99;16
300021401;NC;HOËRSKOOL DE AAR;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;PIXLEY KA SEME (PXL);;DOE NORTHERN CAPE;PUBLIC;-30,65491;24,00084;EMTHANJENI LOCAL MUNICIPALITY;RANTSIG;.;.;DE AAR;1 JUPITER ROAD DE AAR, 7000;Q5;;NO;RURAL;460;25
300021402;NC;PETRUSVILLE HIGH SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;PIXLEY KA SEME (PXL);;DOE NORTHERN CAPE;PUBLIC;-30,08077;24,65703;RENOSTERBERG LOCAL MUNICPALITY;.;.;.;PETRUSVILLE;SCHOOL STREET PETRUSVILLE, 8770;Q1;;YES;RURAL;650;22
300021403;NC;MONWABISI SENIOR SECONDARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;PIXLEY KA SEME (PXL);;DOE NORTHERN CAPE;PUBLIC;-30,68813;24,02714;EMTHANJENI LOCAL MUNICIPALITY;.;NONZWAKAZI LOCATION;.;DE AAR;11 TH STREET DE AAR, 7000;Q3;;NO;RURAL;638;21
300021404;NC;ORION SEKONDÊRE SKOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;PIXLEY KA SEME (PXL);;DOE NORTHERN CAPE;PUBLIC;-30,64992;24,02981;EMTHANJENI LOCAL MUNICIPALITY;SUNRISE;HAPPY VALLEY;.;DE AAR;ALPHA STREET, HAPPEY VALLEY, DE AAR, 7000;Q2;;YES;RURAL;855;28
300021405;NC;VERITAS SEKONDÊRE SKOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;TECHNICAL SCHOOL;PIXLEY KA SEME (PXL);;DOE NORTHERN CAPE;PUBLIC;-30,65041;24,03288;EMTHANJENI LOCAL MUNICIPALITY;KAREENVILLE;.;.;DE AAR;2 ANGELINE STREET, KAREEVILLE, DE AAR, 7000;Q2;;YES;RURAL;783;34
300022202;NC;BLOUKRANS PRIMÊRE SKOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;PIXLEY KA SEME (PXL);;FARM;INDEPENDENT;-29,53711;22,99706;SIYATHEMBA LOCAL MUNICIPALITY;PRIESKA NU;.;.;PRIESKA;BLOUKRAAS FARM PRIESKA, 9840;Q2;;NO; RURAL;93;5
300022203;NC;JJ DREYER PRIMÊRE SKOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;PIXLEY KA SEME (PXL);;DOE NORTHERN CAPE;PUBLIC;-29,66367;22,7315;SIYATHEMBA LOCAL MUNICIPALITY;LEMNERTSVILLE;.;.;PRIESKA;MANS STREET PRIESKA, 8940;Q4;;NO;RURAL;885;23
300022206;NC;PRIESKA PRIMÊRE SKOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;PIXLEY KA SEME (PXL);;DOE NORTHERN CAPE;PUBLIC;-29,66573;22,74759;SIYATHEMBA LOCAL MUNICIPALITY;.;.;.;PRIESKA;ANDRIES PRETORUIS STREET PRIESKA, 8940;Q4;;NO;RURAL;583;18
300022208;NC;RD WILLIAMS PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;PIXLEY KA SEME (PXL);;DOE NORTHERN CAPE;PUBLIC;-29,66422;22,72768;SIYATHEMBA LOCAL MUNICIPALITY;LEMNERTSVILLE;.;.;PRIESKA;BURGER STREET PRIESKA, 8940;Q3;;NO; RURAL;998;30
300022210;NC;SAAMSTAAN PRIMÊRE SKOOL;OPEN;PUBLIC;ORDINARY SCHOOL;INTERMEDIATE SCHOOL;ORDINARY SCHOOL;PIXLEY KA SEME (PXL);;FARM;PUBLIC;-29,64995;23,41394;THEMBELIHLE LOCAL MUNICIPALITY;HOPETOWN NU;.;.;PRIESKA;JAGPAN PRIESKA, 8940;Q1;;YES; RURAL;134;6
300022214;NC;ORANJE DIAMANT PRIMÊRE SKOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;PIXLEY KA SEME (PXL);;DOE NORTHERN CAPE;PUBLIC;-29,61868;24,10116;THEMBELIHLE LOCAL MUNICIPALITY;.;.;STEYNVILLE;HOPETOWN;VYGIE STREET, STEYNVILLE, HOPETOWN, 8750;Q3;;NO;RURAL;1007;31
300022215;NC;STEYNVILLE PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;UNKNOWN;PIXLEY KA SEME (PXL);;UNKNOWN;UNKNOWN;;;THEMBELIHLE LOCAL MUNICIPALITY;NULL;NULL;NULL;NULL;NULL;UNKNOWN;;NO;UNKNOWN;1006;30
300022301;NC;HOPETOWN GEKOMBINEERDE SKOOL;OPEN;PUBLIC;ORDINARY SCHOOL;COMBINED SCHOOL;ORDINARY SCHOOL;PIXLEY KA SEME (PXL);;DOE NORTHERN CAPE;PUBLIC;-29,62363;24,08823;THEMBELIHLE LOCAL MUNICIPALITY;.;.;.;HOPETOWN;MARK STREET HOPETOWN, 8750;Q4;;NO;RURAL;297;18
300022302;NC;PRIESKA GEKOMBINEERDE SKOOL;OPEN;PUBLIC;ORDINARY SCHOOL;COMBINED SCHOOL;ORDINARY SCHOOL;PIXLEY KA SEME (PXL);;DOE NORTHERN CAPE;PUBLIC;-29,67019;22,75337;SIYATHEMBA LOCAL MUNICIPALITY;.;.;.;PRIESKA;VAN NIEKERK STREET PRIESKA, 8940;Q5;;NO;RURAL;360;23
300022303;NC;HOËRSKOOL THERON;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;PIXLEY KA SEME (PXL);;DOE NORTHERN CAPE;PUBLIC;-30,58601;23,50341;EMTHANJENI LOCAL MUNICIPALITY;PROTEAVILLE;.;.;BRITSTOWN;535 VAN ZYL STREET BRITSTOWN, 8782;Q2;;YES;RURAL;547;19
300022304;NC;LUVUYO PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;PIXLEY KA SEME (PXL);;DOE NORTHERN CAPE;PUBLIC;-30,57928;23,49271;EMTHANJENI LOCAL MUNICIPALITY;.;MZIWABANTU;.;BRITSTOWN;LUVUYO STREET, MZIWABANTU, BRITSTOWN, 8782;Q2;;YES;RURAL;173;8
300022305;NC;HOËRSKOOL STEYNVILLE;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;PIXLEY KA SEME (PXL);;DOE NORTHERN CAPE;PUBLIC;-29,61567;24,10411;THEMBELIHLE LOCAL MUNICIPALITY;STEYNVILLE;.;STEYNVILLE;HOPETOWN;985 AANDBLOM STREET, STEYNVILLE, HOPETOWN, 8750;Q3;;NO;RURAL;847;28
300022306;NC;SONSKYN INTERMEDIATE SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;INTERMEDIATE SCHOOL;ORDINARY SCHOOL;PIXLEY KA SEME (PXL);;CHURCH;INDEPENDENT;-29,40827;22,11222;SIYATHEMBA LOCAL MUNICIPALITY;.;.;.;MARYDALE;OOR STREET MARYDALE, 8910;Q3;;NO;RURAL;590;18
300022307;NC;STRYDENBURG GEKOMBINEERDE SKOOL;OPEN;PUBLIC;ORDINARY SCHOOL;COMBINED SCHOOL;ORDINARY SCHOOL;PIXLEY KA SEME (PXL);;DOE NORTHERN CAPE;PUBLIC;-29,9442;23,6684;THEMBELIHLE LOCAL MUNICIPALITY;DEETLESSVILLE;.;DEETLEFSVILLE;STRYDENBURG;CLINIC STREET, DEETLEFSVILLE, STRYDENBURG, 8765;Q2;;YES; RURAL;816;27
300022309;NC;VAN WYKSVLEI INTERMEDIÊRE SKOOL;OPEN;PUBLIC;ORDINARY SCHOOL;INTERMEDIATE SCHOOL;ORDINARY SCHOOL;PIXLEY KA SEME (PXL);;DOE NORTHERN CAPE;PUBLIC;-30,3464;21,8209;KAREEBERG LOCAL MUNICIPALITY;.;.;.;VAN WYKSVLEI;HANNEKOM ROAD VANWYKSVLEI, 8922;Q2;;YES;RURAL;444;14
