NatEmis;Province;Official_Institution_Name;Status;Sector;Type_DoE;Phase_PED;Specialisation;EIDistrict;EICircuit;OwnerLand;OwnerBuild;GIS_Longitude;GIS_Latitude;LMunName;SP_Name;Township_Village;Suburb;Town_City;StreetAddress;Quintile;Registration_Date;NoFeeSchool;Urban_Rural;Learners2023;Educators2023
921110266;LP;KITTY;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;WATERBERG;;UNKNOWN;UNKNOWN;28,11695503;-23,35684187;LEPHALALE;KITTY;;LEPHALALE;LEPHALALE;KITTY VILLAGE/HAAKDORINKUIL;Q2;NULL;YES;RURAL;159;4
921110273;LP;KLIPSPRUIT;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;WATERBERG;;UNKNOWN;UNKNOWN;28,01049;-23,27856;LEPHALALE;SOETENDALSVLEI;;SELEKA;LEPHALALE;"KLIPSPRUIT VILLAGE; SELEKA;";Q2;NULL;YES;RURAL;316;8
921110396;LP;LETLAMORENG;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;WATERBERG;;UNKNOWN;UNKNOWN;28,03904;-23,25096;LEPHALALE;IMMELMAN;;SELEKA;LEPHALALE;IMMELMAN VILLAGE SELEKA;Q2;NULL;YES;RURAL;223;6
921110419;LP;MADIBANENG;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;WATERBERG;;UNKNOWN;UNKNOWN;27,99283;-23,21082;LEPHALALE;DE END;;MADIBANENG;TOMBURKE;000753 DE END;Q2;NULL;YES;RURAL;58;2
921110426;LP;MAETELETJA;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;WATERBERG;;UNKNOWN;UNKNOWN;28,17736;-23,44103;LEPHALALE;GA-MAETELETSA;;LEPHALALE;LEPHALALE;330 HARRISMITH;Q2;NULL;YES;RURAL;275;6
921110457;LP;MAJADIBODU;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;WATERBERG;;UNKNOWN;UNKNOWN;28,09116;-23,44795;LEPHALALE;DIKGOPENG;LEPHALALE;LEPHALALE;LEPHALALE;"ABBOTSPOORT; PALALA ELLISRAS;";Q2;NULL;YES;RURAL;526;16
921110464;LP;MAKHURUMULA;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;WATERBERG;;UNKNOWN;UNKNOWN;28,08156;-23,29807;LEPHALALE;HUGO DE GROOT;;SELEKA;LEPHALALE;"MELKBOSCH VILLAGE; SITE NO 125;";Q2;NULL;YES;RURAL;289;8
921110501;LP;MANANYE;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;WATERBERG;;UNKNOWN;UNKNOWN;28,037275;-23,248597;LEPHALALE;NONE;;SELEKA;TOMBURKE;"EMMELMAN; SELEKA;";Q2;NULL;YES;RURAL;634;23
921110532;LP;MASWIKANANOKO;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;WATERBERG;;UNKNOWN;UNKNOWN;28,06987346;-23,3242891;LEPHALALE;THORNLANDS;;LEPHALALE;LEPHALALE;"SITE NO 1; MONGALO; THORNSLAND;";Q2;NULL;YES;RURAL;132;6
921110549;LP;MATHULASERA;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;WATERBERG;;UNKNOWN;UNKNOWN;28,08293;-23,30074;LEPHALALE;HUGO DE GROOT;;SELEKA;LEPHALALE;MELKBOSCH VILLAGE;Q2;NULL;YES;RURAL;185;6
921110556;LP;MATSETSENG;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;WATERBERG;;UNKNOWN;UNKNOWN;28,09504196;-23,36098983;LEPHALALE;ENTERPRICE;;LEPHALALE;LEPHALALE;"144 ENTERPRISE; VILLAGE;";Q2;NULL;YES;RURAL;215;9
921110570;LP;MATSHWARA;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;WATERBERG;;UNKNOWN;UNKNOWN;28,10331283;-23,57718158;LEPHALALE;GA-SHONGWANE;VILLANORA;MELVILLE;LEPHALALE;"SHONGOANE NO 1; MELUILL SECTION; VILLANORA;";Q2;NULL;YES;RURAL;1183;38
921110587;LP;MATSIABABA;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;WATERBERG;;UNKNOWN;UNKNOWN;28,01686759;-23,32160846;LEPHALALE;NONE;;WITPOORT;TOMBURKE;"STAND NO.1; ANTON VILLAGE;";Q2;NULL;YES;RURAL;262;10
921110594;LP;MAZWE;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;WATERBERG;;UNKNOWN;UNKNOWN;27,91190386;-23,21896022;LEPHALALE;GA-SELEKA;;LEPHALALE;SELEKA;"WARD1; SELEKA; SELEKA TRIBAL;";Q2;NULL;YES;RURAL;342;10
921110600;LP;MFAKE;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;WATERBERG;;UNKNOWN;UNKNOWN;28,03941;-23,17996;LEPHALALE;ROB ROY-2;;LEPHALALA;TOMBURKE;"133 ROBROY NO 2; VILLAGE (SELEKA); P.O. BOX 2;";Q2;NULL;YES;RURAL;390;10
921110631;LP;MOABI;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;WATERBERG;;UNKNOWN;UNKNOWN;28,16366989;-23,35460411;LEPHALALE;MELINDA;;LEPHALALE;LEPHALALE;"MOLINDA VILLAGE; KITTY VILLAGE;";Q2;NULL;YES;RURAL;218;8
921110648;LP;MOCHEKO;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;WATERBERG;;UNKNOWN;UNKNOWN;28,13579;-23,32409;LEPHALALE;VAN LEEUWEN;;SELEKA;LEPHALALE;VAN LEEUWEN NEXT TO MOROLONG SHOP;Q2;NULL;YES;RURAL;165;5
921110679;LP;MOKONENKWENOKO;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;WATERBERG;;UNKNOWN;UNKNOWN;28,05086448;-23,41644073;LEPHALALE;OLIFANTSDRIF;DITLOUNGVILLAGE;MOKURWANYANE;LEPHALALE;"OLIFANTSDRIFT VIL.; P.O ABBOTS POORT;608;";Q2;NULL;YES;RURAL;599;18
921110686;LP;MOKWELE;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;WATERBERG;;UNKNOWN;UNKNOWN;27,97067298;-23,29747924;LEPHALALE;LETORA;;SELEKA;SELEKA;LETLORA VILLAGE;Q2;NULL;YES;RURAL;379;10
921110709;LP;MORAKOLO;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;WATERBERG;;UNKNOWN;UNKNOWN;28,13224;-23,56076111;LEPHALALE;MMATLADI;VILLANORA;MATLADI;LEPHALALE;"SHONGOANE 2; CHIEFSHONGOANE; BATLHALERWA T. AUT.;";Q2;NULL;YES;RURAL;882;28
921110723;LP;MOROE;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;WATERBERG;;UNKNOWN;UNKNOWN;28,00494;-23,16485;LEPHALALE;ROB ROY-1;;SELEKA;TOMBURKE;"STAND NO 35; ROBROY NO1;";Q2;NULL;YES;RURAL;499;13
921110730;LP;MORUKHURUKHUNG;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;WATERBERG;;UNKNOWN;UNKNOWN;28,01289083;-23,31452449;LEPHALALE;NONE;;SELEKA;LEPHALALE;"81 WITPOORT; GANTONE;";Q2;NULL;YES;RURAL;230;6
921110747;LP;MOSIMA;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;WATERBERG;;UNKNOWN;UNKNOWN;28,06464604;-23,37249151;LEPHALALE;ROOIPOORT;HLAGALAKWENA;HLAGALAKWE;LEPHALALE;"ROOIPOORT NO 2; HLAGALAKWENA;";Q2;NULL;YES;RURAL;143;6
921110754;LP;MOTLHAJWA;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;WATERBERG;;UNKNOWN;UNKNOWN;27,97869389;-23,13915998;LEPHALALE;RIETFONTEIN VILLAGE;;SEFILHOGDVILLAGE;TOMBURKE;"RIETFONTEIN; VILLAGE; SELEKA 415;";Q2;NULL;YES;RURAL;249;9
921110815;LP;MPHARI;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;MOGALAKWENA;;UNKNOWN;UNKNOWN;28,48789313;-23,58733164;LEPHALALE;VIANEN;;MARKEN;MARKEN;"STAND 38 VIANA; VILLAGE; BAKENBERG;";Q1;NULL;YES;RURAL;514;16
921110839;LP;NKU;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;WATERBERG;;UNKNOWN;UNKNOWN;28,03235;-23,370683;LEPHALALE;MOKURWANYANE;;WITPOORT;LEPHALALE;MMALETSWAI 75;Q2;NULL;YES;RURAL;471;13
921110846;LP;OLIFANTSDRIFT;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;WATERBERG;;UNKNOWN;UNKNOWN;28,04527;-23,40599;LEPHALALE;OLIFANTSDRIF;;LEPHALALE;LEPHALALE;OLIFANTSDRIFT VILLAGE;Q2;NULL;YES;RURAL;514;15
921110877;LP;POULOS MOSIMA;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;WATERBERG;;UNKNOWN;UNKNOWN;28,13048975;-23,39530375;LEPHALALE;WASHERSVLEI;;ABBOTSPOORT;LEPHALALE;WAGENERSVLEI;Q2;NULL;YES;RURAL;140;4
921110891;LP;RADIBAKI;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;WATERBERG;;UNKNOWN;UNKNOWN;27,93439;-23,24402;LEPHALALE;KAULETSI;SELEKA;SELEKA;SELEKA;"KAULETSI VILLAGE; SELEKA;";Q2;NULL;YES;RURAL;916;25
921110921;LP;RAMOJAPUDI;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;WATERBERG;;UNKNOWN;UNKNOWN;28,1231;-23,5674;LEPHALALE;MMATLADI;;MMATLADI;LEPHALALE;SHONGOANE NO2;Q2;NULL;YES;RURAL;673;20
921111016;LP;SEFITLHOGO;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;WATERBERG;;UNKNOWN;UNKNOWN;27,97924877;-23,12948303;LEPHALALE;RIETFONTEIN VILLAGE;;GASELEKA;TOMBURKE;RIETFONTEIN;Q2;NULL;YES;RURAL;603;17
921111023;LP;SEGALE;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;WATERBERG;;UNKNOWN;UNKNOWN;28,07629375;-23,246953;LEPHALALE;HONEY;;SELEKA;TOMBURKE;HONEY VILLAGE;Q2;NULL;YES;RURAL;72;2
921111047;LP;SELEKA;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;WATERBERG;;UNKNOWN;UNKNOWN;27,9102635;-23,21814527;LEPHALALE;GA-SELEKA;SELEKA;LEPHALALE;SELEKA;"SELEKA VILLAGE; WYK1; SELEKA;";Q2;NULL;YES;RURAL;271;9
921111054;LP;SEOKETSENG;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;WATERBERG;;UNKNOWN;UNKNOWN;28,03337209;-23,37350218;LEPHALALE;NONE;;WITPOORT;LEPHALALE;MALETSWAI VILLAGE WITPOORT NO I;Q2;NULL;YES;RURAL;315;11
921111061;LP;SEPHUTHI;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;MOGALAKWENA;;UNKNOWN;UNKNOWN;28,55576783;-23,47090833;LEPHALALE;GA-TAUEATSWALA;;REBONE;REBONE;TAUEATSONLA VILLAGE;Q2;NULL;YES;RURAL;547;17
921111078;LP;SETHULA;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;WATERBERG;;UNKNOWN;UNKNOWN;28,18157873;-23,49517771;LEPHALALE;BANGALONG;;LEPHALALE;LEPHALALE;"OTHERWORLD; SOSHANGUVE TRIBAL AUTHORITY;";Q2;NULL;YES;RURAL;120;5
921111085;LP;SHONGOANE;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;WATERBERG;;UNKNOWN;UNKNOWN;28,10282247;-23,56736009;LEPHALALE;GA-SHONGWANE;POVILLANORA;LEPHALALE;LEPHALALE;"SHONGOANE NO 1; VILLA NORA;";Q2;NULL;YES;RURAL;311;7
921111115;LP;THABANG;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;WATERBERG;;UNKNOWN;UNKNOWN;28,16954774;-23,44627771;LEPHALALE;GA-MAETELETSA;;LEPHALALE;LEPHALALE;"SITE NO 331; GA-MAETELETJA AREA;";Q2;NULL;YES;RURAL;162;5
921111160;LP;TSHEESEBE;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;WATERBERG;;UNKNOWN;UNKNOWN;28,06027558;-23,20152069;LEPHALALE;REGISTRASIE;;SELEKA;LEPHALALE;110 MOONG VILLAGE;Q2;NULL;YES;RURAL;230;7
921111191;LP;TSHUKUDU;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;WATERBERG;;UNKNOWN;UNKNOWN;28,13420309;-23,5358251;LEPHALALE;GA-MONYEKI;;GANONYEKIVILLAGE;LEPHALALE;SHOGOANE #3;Q2;NULL;YES;RURAL;866;24
921111436;LP;RADINONG;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;WATERBERG;;UNKNOWN;UNKNOWN;27,93727;-23,24249;LEPHALALE;KAULETSI;SELEKA;SELEKA;TOMBURKE;"KAULETSI VILLAGE; SELEKA;";Q2;NULL;YES;RURAL;457;17
921111443;LP;RASERITE;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;WATERBERG;;UNKNOWN;UNKNOWN;27,90109;-23,23264;LEPHALALE;GA-SELEKA;;PALALA;SELEKA;"WYK III; SELEKA TRIBAL; AUTHORITY;";Q2;NULL;YES;RURAL;319;13
921111450;LP;LETUPU;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;WATERBERG;;UNKNOWN;UNKNOWN;28,00829252;-23,16739819;LEPHALALE;ROB ROY-1;;MORWEVILLAGE;TOMBURKE;"ROB RO4; SELEKA;";Q2;NULL;YES;RURAL;496;16
921111467;LP;TSHELAMMAKE;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;WATERBERG;;UNKNOWN;UNKNOWN;27,94980701;-23,2695392;LEPHALALE;TSHELAMFAKE;;PALALA;SELEKA;WITFONTEIN VILLAGE SELEKA;Q2;NULL;YES;RURAL;58;3
921111474;LP;KODUPO;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;WATERBERG;;UNKNOWN;UNKNOWN;27,99681;-23,19574;LEPHALALE;DE END;DEENDFARM;SELEKA;TOMBURKE;"MADIBANENG VILLAGE; DE END FARM; SELEKA;609";Q2;NULL;YES;RURAL;158;6
921111481;LP;MONALA;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOGALAKWENA;;UNKNOWN;UNKNOWN;28,53275263;-23,48441537;LEPHALALE;POTGIETERSRUS NU;;REBONE;REBONE;GA-HLAKO VILLAGE;Q2;NULL;YES;RURAL;478;15
921111573;LP;MPEDI;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;MOGALAKWENA;;UNKNOWN;UNKNOWN;28,53651483;-23,48294459;LEPHALALE;GA-MASIPA;;STEILLOOP;REBONE;"GA HLAKO; VILLAGE; REBONE;617";Q2;NULL;YES;RURAL;248;9
921111634;LP;MMAY;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;WATERBERG;;UNKNOWN;UNKNOWN;28,13141;-23,39254;LEPHALALE;WASHERSVLEI;LEPHALALE;LEPHALALE;LEPHALALE;WAGNERSVLEI;Q2;NULL;YES;RURAL;195;7
921111719;LP;KGOBUKI;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOGALAKWENA;;UNKNOWN;UNKNOWN;28,56052725;-23,46745846;LEPHALALE;GA-TAUEATSWALA;;RABONE;REBONE;"STAND NO 6 A; TAUEATSOALA VILLAGE;";Q2;NULL;YES;RURAL;829;22
921111726;LP;RANOKO;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOGALAKWENA;;UNKNOWN;UNKNOWN;28,4852458;-23,5883521;LEPHALALE;VIANEN;;MARKEN;MARKEN;"VIANA VILLAGE; MARKEN;";Q1;NULL;YES;RURAL;527;16
921120027;LP;ALFRED MASIBE;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOGALAKWENA;;UNKNOWN;UNKNOWN;28,94894755;-23,93955906;MOGALAKWENA;SEKURUWE;;SEKURUWE;MOKOPANE;"SEKURUWE VILLAGE; MAPELA;610;";Q2;NULL;YES;RURAL;570;15
921120058;LP;BEN HLOGWANE;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;MOGALAKWENA;;UNKNOWN;UNKNOWN;28,98719181;-24,0802165;MOGALAKWENA;TSHAMAHANSI;;MAKOPANE;MOKOPANE;Stand No.50042 Hlongoane Section, Tshamahansi, MAHWELERENG;Q2;NULL;YES;RURAL;396;10
921120089;LP;CHUMANA;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOGALAKWENA;;UNKNOWN;UNKNOWN;28,97749732;-24,07667818;MOGALAKWENA;TSHAMAHANSI;;TSHAMAHANSI;MAHWELERENG;820 Matjeke Section, Tshamahansi, MAHWELERENG;Q2;NULL;YES;RURAL;999;28
921120096;LP;CORNELIUS MASIBE;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOGALAKWENA;;UNKNOWN;UNKNOWN;28,8968;-23,95514;MOGALAKWENA;MOHLOTLO;MAPELA;MOTLHOTLOVILLAGE;MOKOPANE;"MOTLHOTLO VILLAGE; MAPELA LOCATION; OVERASEL;";Q2;NULL;YES;RURAL;422;11
921120102;LP;D.G. TSEBE;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;MOGALAKWENA;;UNKNOWN;UNKNOWN;28,98216142;-24,14727679;MOGALAKWENA;MAHWELERENG A;;ZONE;MOKOPANE;"2298 A ZONE1; MAHWELERENG;";Q3;NULL;YES;URBAN;987;31
921120140;LP;DUMAZI;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOGALAKWENA;;UNKNOWN;UNKNOWN;28,99335114;-24,09126419;MOGALAKWENA;TSHAMAHANSI;;TSHAMAHANSI;MAHWELERENG;Stand No.973B Hlongoane, Section, Tshamahansi;Q2;NULL;YES;RURAL;447;14
921120157;LP;EBENEZER;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;MOGALAKWENA;;UNKNOWN;UNKNOWN;28,99364042;-24,13629527;MOGALAKWENA;MAHWELERENG B;;MAHWELERENG;MAHWELERENG;"227 ZONE 2; MAHWELERENG;";Q3;NULL;YES;URBAN;1168;37
921120164;LP;E.D.L. RAMPOLA;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;MOGALAKWENA;;UNKNOWN;UNKNOWN;28,9911307;-24,14083431;MOGALAKWENA;MAHWELERENG A;MAHWELERENG;MAHWELERENGZONEB;MAHWELERENG;119 Zone 2, Mahwelereng;Q3;NULL;YES;URBAN;639;23
921120249;LP;GODWIN MASIBE;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOGALAKWENA;;UNKNOWN;UNKNOWN;28,87746517;-23,91522554;MOGALAKWENA;PHAFOLA;MAPELA;PHAFOLAVILLAGE;MOKOPANE;"PHAF0LA VILLAGE; MAPELA; SITE 225;";Q1;NULL;YES;RURAL;411;13
921120256;LP;GOJELA;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;MOGALAKWENA;;UNKNOWN;UNKNOWN;28,9795953;-24,14137009;MOGALAKWENA;MAHWELERENG A;MAHWELERENG;MAHWELERENG;MAHWELERENG;"2286 Molalakgori Street; MAHWELERENG";Q3;NULL;YES;URBAN;660;16
921120270;LP;GWENANE;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;MOGALAKWENA;;UNKNOWN;UNKNOWN;28,98534339;-24,17624459;MOGALAKWENA;NONE;;MOKGOPONG;POTGIETERSRUS;"GWENANE SEC.SCHOOL; SEKGAKGAPENG; POTGIETERSRUS;";Q2;NULL;YES;URBAN;1011;35
921120294;LP;HANS MASIBE;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOGALAKWENA;;UNKNOWN;UNKNOWN;28,87059173;-23,99798154;MOGALAKWENA;GA MASENYA;MAPELA;HANSGAMASENYA;MOKOPANE;MAPELA GAMASENYA;Q2;NULL;YES;RURAL;466;13
921120355;LP;ITHUTENG;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOGALAKWENA;;UNKNOWN;UNKNOWN;28,98051444;-24,14046977;MOGALAKWENA;MAHWELERENG A;MAHWELERENG;MOKOPANE;MOKOPANE;"2287 ZONE A; MAHWELERENG; Cnr & Molalakgori & Morula Street";Q3;NULL;YES;URBAN;1077;32
921120362;LP;JACOB PUKA;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOGALAKWENA;;UNKNOWN;UNKNOWN;28,9078;-23,96871;MOGALAKWENA;MOHLOTLO;;MOTLHOTLO;MOTLHOTLO;"MAPELA;MOHLOTLO VILLAGE NEXT TO THOBANE SHOP0;";Q2;NULL;YES;RURAL;409;13
921120379;LP;JAKAMENE;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOGALAKWENA;;UNKNOWN;UNKNOWN;28,94349;-24,15198;MOGALAKWENA;NONE;;MAKGAOLATSHELE;MAHWELERENG;VAALTYN VILLAGE;Q2;NULL;YES;URBAN;366;11
921120386;LP;JAN MALEBANA;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOGALAKWENA;;UNKNOWN;UNKNOWN;28,89368;-23,94049;MOGALAKWENA;MOHLOTLO;GASEKHAOLELO;MOTLHOTLO;MOKOPANE;MAPELA MOTHLOTLO;Q2;NULL;YES;RURAL;408;11
921120393;LP;JOHANNES MASIBE;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOGALAKWENA;;UNKNOWN;UNKNOWN;28,88869981;-24,03562924;MOGALAKWENA;GA-MAPELA;;MASHAHLENGVILLAGE;MOKOPANE;"MAPELA; MASHAHLENG;";Q2;NULL;YES;RURAL;1045;28
921120430;LP;KGABA;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;MOGALAKWENA;;UNKNOWN;UNKNOWN;28,9881464;-24,11977845;MOGALAKWENA;MADIBA;;MOKOPANE;MAHWELERENG;"STAND 35; GA-MADIBA Village";Q2;NULL;YES;RURAL;311;10
921120454;LP;KGABETLI;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOGALAKWENA;;UNKNOWN;UNKNOWN;28,94659062;-24,13894741;MOGALAKWENA;NONE;;MAROTENG;MAHWELERENG;MAROTENG NO.15;Q2;NULL;YES;URBAN;543;18
921120461;LP;KGATABELA;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOGALAKWENA;;UNKNOWN;UNKNOWN;28,98193985;-24,13037184;MOGALAKWENA;MADIBA;;GAMADIBA;MAHWELERENG;Stand No.10670 Block 8, Ga-Madiba;Q2;NULL;YES;RURAL;1096;28
921120478;LP;KGATI YA MOSHATE;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;MOGALAKWENA;;UNKNOWN;UNKNOWN;28,96129;-24,15951;MOGALAKWENA;NONE;;;POTGIETERSRUS;"NEXT TO LETSATSING BAR LOUNGE; MOSHATE MAHWELEREN;";Q2;NULL;YES;URBAN;1312;36
921120492;LP;KGWATHELE;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOGALAKWENA;;UNKNOWN;UNKNOWN;28,9128412;-24,07887297;MOGALAKWENA;MMALEPETEKE;;MALEPETLEKE;MOKOPANE;MMALEPETLEKE VILLAGE;Q2;NULL;YES;RURAL;597;18
921120546;LP;LANGALIBALELE;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;MOGALAKWENA;;UNKNOWN;UNKNOWN;28,93695045;-23,99042372;MOGALAKWENA;GA-MOLEKANA;MAPELA;MOLEKANA;MAHWELERENG;"GA-MOLEKANA; MAPELA;";Q2;NULL;YES;RURAL;320;9
921120577;LP;LEKWA;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;MOGALAKWENA;;UNKNOWN;UNKNOWN;28,94479712;-24,09456579;MOGALAKWENA;GA-KGUBUDI;;MOSESETSANA;MAHWELERENG;"37; GA-KGOBUDI; MOSESETJANE;";Q2;NULL;YES;RURAL;742;21
921120607;LP;LESHOBA;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOGALAKWENA;;UNKNOWN;UNKNOWN;28,97129631;-24,13716308;MOGALAKWENA;MAHWELERENG A;;MOLOPANE;MAHWELERENG;"1292; GA MADIBA; Village";Q2;NULL;YES;URBAN;701;20
921120638;LP;LIMBURG;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOGALAKWENA;;UNKNOWN;UNKNOWN;28,91550338;-23,86195546;MOGALAKWENA;NONE;;MILLENIUNPARK;POTGIETERSRUS;STIRUM FARM;Q1;NULL;YES;RURAL;297;8
